TOPS        PRESSURE   Group Index   Group Description     
438.50000   40.01298   2             31.Jan 2022 - 00:00:00
439.00000   40.01345   2             31.Jan 2022 - 00:00:00
439.50000   40.01393   2             31.Jan 2022 - 00:00:00
440.00000   40.01442   2             31.Jan 2022 - 00:00:00
440.50000   40.01492   2             31.Jan 2022 - 00:00:00
441.00000   40.01543   2             31.Jan 2022 - 00:00:00
441.50000   40.01596   2             31.Jan 2022 - 00:00:00
442.00000   40.01650   2             31.Jan 2022 - 00:00:00
442.50000   40.01706   2             31.Jan 2022 - 00:00:00
443.00000   40.01762   2             31.Jan 2022 - 00:00:00
443.50000   40.01821   2             31.Jan 2022 - 00:00:00
444.00000   40.01880   2             31.Jan 2022 - 00:00:00
444.50000   40.01942   2             31.Jan 2022 - 00:00:00
445.00000   40.02004   2             31.Jan 2022 - 00:00:00
445.50000   40.02068   2             31.Jan 2022 - 00:00:00
446.00000   40.02134   2             31.Jan 2022 - 00:00:00
446.50000   40.02201   2             31.Jan 2022 - 00:00:00
447.00000   40.02270   2             31.Jan 2022 - 00:00:00
447.50000   40.02341   2             31.Jan 2022 - 00:00:00
448.00000   40.02412   2             31.Jan 2022 - 00:00:00
448.50000   40.02486   2             31.Jan 2022 - 00:00:00
449.00000   40.02561   2             31.Jan 2022 - 00:00:00
449.50000   40.02638   2             31.Jan 2022 - 00:00:00
450.00000   40.02716   2             31.Jan 2022 - 00:00:00
450.50000   40.02796   2             31.Jan 2022 - 00:00:00
451.00000   40.02877   2             31.Jan 2022 - 00:00:00
451.50000   40.02960   2             31.Jan 2022 - 00:00:00
452.00000   40.03045   2             31.Jan 2022 - 00:00:00
452.50000   40.03130   2             31.Jan 2022 - 00:00:00
453.00000   40.03217   2             31.Jan 2022 - 00:00:00
453.50000   40.03306   2             31.Jan 2022 - 00:00:00
454.00000   40.03396   2             31.Jan 2022 - 00:00:00
454.50000   40.03487   2             31.Jan 2022 - 00:00:00
455.00000   40.03579   2             31.Jan 2022 - 00:00:00
455.50000   40.03673   2             31.Jan 2022 - 00:00:00
456.00000   40.03768   2             31.Jan 2022 - 00:00:00
456.50000   40.03864   2             31.Jan 2022 - 00:00:00
457.00000   40.03962   2             31.Jan 2022 - 00:00:00
457.50000   40.04060   2             31.Jan 2022 - 00:00:00
458.00000   40.04160   2             31.Jan 2022 - 00:00:00
458.50000   40.04260   2             31.Jan 2022 - 00:00:00
459.00000   40.04362   2             31.Jan 2022 - 00:00:00
459.50000   40.04464   2             31.Jan 2022 - 00:00:00
460.00000   40.04568   2             31.Jan 2022 - 00:00:00
460.50000   40.04672   2             31.Jan 2022 - 00:00:00
461.00000   40.04778   2             31.Jan 2022 - 00:00:00
461.50000   40.04884   2             31.Jan 2022 - 00:00:00
462.00000   40.04991   2             31.Jan 2022 - 00:00:00
462.50000   40.05099   2             31.Jan 2022 - 00:00:00
463.00000   40.05207   2             31.Jan 2022 - 00:00:00
463.50000   40.05317   2             31.Jan 2022 - 00:00:00
464.00000   40.05427   2             31.Jan 2022 - 00:00:00
464.50000   40.05538   2             31.Jan 2022 - 00:00:00
465.00000   40.05649   2             31.Jan 2022 - 00:00:00
465.50000   40.05761   2             31.Jan 2022 - 00:00:00
466.00000   40.05874   2             31.Jan 2022 - 00:00:00
466.50000   40.05988   2             31.Jan 2022 - 00:00:00
467.00000   40.06102   2             31.Jan 2022 - 00:00:00
467.50000   40.06216   2             31.Jan 2022 - 00:00:00
468.00000   40.06331   2             31.Jan 2022 - 00:00:00
468.50000   40.06447   2             31.Jan 2022 - 00:00:00
469.00000   40.06563   2             31.Jan 2022 - 00:00:00
469.50000   40.06680   2             31.Jan 2022 - 00:00:00
470.00000   40.06797   2             31.Jan 2022 - 00:00:00
470.50000   40.06914   2             31.Jan 2022 - 00:00:00
471.00000   40.07032   2             31.Jan 2022 - 00:00:00
471.50000   40.07151   2             31.Jan 2022 - 00:00:00
472.00000   40.07269   2             31.Jan 2022 - 00:00:00
472.50000   40.07389   2             31.Jan 2022 - 00:00:00
473.00000   40.07508   2             31.Jan 2022 - 00:00:00
473.50000   40.07628   2             31.Jan 2022 - 00:00:00
474.00000   40.07748   2             31.Jan 2022 - 00:00:00
474.50000   40.07869   2             31.Jan 2022 - 00:00:00
475.00000   40.07990   2             31.Jan 2022 - 00:00:00
475.50000   40.08111   2             31.Jan 2022 - 00:00:00
476.00000   40.08232   2             31.Jan 2022 - 00:00:00
476.50000   40.08354   2             31.Jan 2022 - 00:00:00
477.00000   40.08476   2             31.Jan 2022 - 00:00:00
477.50000   40.08599   2             31.Jan 2022 - 00:00:00
478.00000   40.08721   2             31.Jan 2022 - 00:00:00
478.50000   40.08844   2             31.Jan 2022 - 00:00:00
479.00000   40.08967   2             31.Jan 2022 - 00:00:00
479.50000   40.09090   2             31.Jan 2022 - 00:00:00
480.00000   40.09214   2             31.Jan 2022 - 00:00:00
480.50000   40.09338   2             31.Jan 2022 - 00:00:00
481.00000   40.09461   2             31.Jan 2022 - 00:00:00
481.50000   40.09586   2             31.Jan 2022 - 00:00:00
482.00000   40.09710   2             31.Jan 2022 - 00:00:00
482.50000   40.09834   2             31.Jan 2022 - 00:00:00
483.00000   40.09959   2             31.Jan 2022 - 00:00:00
483.50000   40.10083   2             31.Jan 2022 - 00:00:00
484.00000   40.10208   2             31.Jan 2022 - 00:00:00
484.50000   40.10333   2             31.Jan 2022 - 00:00:00
485.00000   40.10458   2             31.Jan 2022 - 00:00:00
485.50000   40.10584   2             31.Jan 2022 - 00:00:00
486.00000   40.10709   2             31.Jan 2022 - 00:00:00
486.50000   40.10835   2             31.Jan 2022 - 00:00:00
487.00000   40.10960   2             31.Jan 2022 - 00:00:00
487.50000   40.11086   2             31.Jan 2022 - 00:00:00
488.00000   40.11212   2             31.Jan 2022 - 00:00:00
488.50000   40.11338   2             31.Jan 2022 - 00:00:00
489.00000   40.11464   2             31.Jan 2022 - 00:00:00
489.50000   40.11590   2             31.Jan 2022 - 00:00:00
490.00000   40.11716   2             31.Jan 2022 - 00:00:00
490.50000   40.11843   2             31.Jan 2022 - 00:00:00
491.00000   40.11969   2             31.Jan 2022 - 00:00:00
491.50000   40.12096   2             31.Jan 2022 - 00:00:00
492.00000   40.12222   2             31.Jan 2022 - 00:00:00
492.50000   40.12349   2             31.Jan 2022 - 00:00:00
493.00000   40.12475   2             31.Jan 2022 - 00:00:00
493.50000   40.12602   2             31.Jan 2022 - 00:00:00
494.00000   40.12729   2             31.Jan 2022 - 00:00:00
494.50000   40.12855   2             31.Jan 2022 - 00:00:00
495.00000   40.12982   2             31.Jan 2022 - 00:00:00
495.50000   40.13109   2             31.Jan 2022 - 00:00:00
496.00000   40.13236   2             31.Jan 2022 - 00:00:00
496.50000   40.13363   2             31.Jan 2022 - 00:00:00
497.00000   40.13490   2             31.Jan 2022 - 00:00:00
497.50000   40.13616   2             31.Jan 2022 - 00:00:00
498.00000   40.13743   2             31.Jan 2022 - 00:00:00
498.50000   40.13870   2             31.Jan 2022 - 00:00:00
499.00000   40.13997   2             31.Jan 2022 - 00:00:00
499.50000   40.14124   2             31.Jan 2022 - 00:00:00
400.00000   39.97493   3             02.Jan 2023 - 00:00:00
400.50000   39.97556   3             02.Jan 2023 - 00:00:00
401.00000   39.97618   3             02.Jan 2023 - 00:00:00
401.50000   39.97681   3             02.Jan 2023 - 00:00:00
402.00000   39.97744   3             02.Jan 2023 - 00:00:00
402.50000   39.97807   3             02.Jan 2023 - 00:00:00
403.00000   39.97869   3             02.Jan 2023 - 00:00:00
403.50000   39.97932   3             02.Jan 2023 - 00:00:00
404.00000   39.97995   3             02.Jan 2023 - 00:00:00
404.50000   39.98058   3             02.Jan 2023 - 00:00:00
405.00000   39.98121   3             02.Jan 2023 - 00:00:00
405.50000   39.98184   3             02.Jan 2023 - 00:00:00
406.00000   39.98247   3             02.Jan 2023 - 00:00:00
406.50000   39.98310   3             02.Jan 2023 - 00:00:00
407.00000   39.98373   3             02.Jan 2023 - 00:00:00
407.50000   39.98436   3             02.Jan 2023 - 00:00:00
408.00000   39.98499   3             02.Jan 2023 - 00:00:00
408.50000   39.98563   3             02.Jan 2023 - 00:00:00
409.00000   39.98626   3             02.Jan 2023 - 00:00:00
409.50000   39.98689   3             02.Jan 2023 - 00:00:00
410.00000   39.98753   3             02.Jan 2023 - 00:00:00
410.50000   39.98816   3             02.Jan 2023 - 00:00:00
411.00000   39.98880   3             02.Jan 2023 - 00:00:00
411.50000   39.98943   3             02.Jan 2023 - 00:00:00
412.00000   39.99007   3             02.Jan 2023 - 00:00:00
412.50000   39.99070   3             02.Jan 2023 - 00:00:00
413.00000   39.99134   3             02.Jan 2023 - 00:00:00
413.50000   39.99198   3             02.Jan 2023 - 00:00:00
414.00000   39.99262   3             02.Jan 2023 - 00:00:00
414.50000   39.99326   3             02.Jan 2023 - 00:00:00
415.00000   39.99390   3             02.Jan 2023 - 00:00:00
415.50000   39.99454   3             02.Jan 2023 - 00:00:00
416.00000   39.99518   3             02.Jan 2023 - 00:00:00
416.50000   39.99582   3             02.Jan 2023 - 00:00:00
417.00000   39.99646   3             02.Jan 2023 - 00:00:00
417.50000   39.99711   3             02.Jan 2023 - 00:00:00
418.00000   39.99775   3             02.Jan 2023 - 00:00:00
418.50000   39.99840   3             02.Jan 2023 - 00:00:00
419.00000   39.99905   3             02.Jan 2023 - 00:00:00
419.50000   39.99969   3             02.Jan 2023 - 00:00:00
420.00000   40.00034   3             02.Jan 2023 - 00:00:00
420.50000   40.00099   3             02.Jan 2023 - 00:00:00
421.00000   40.00164   3             02.Jan 2023 - 00:00:00
421.50000   40.00229   3             02.Jan 2023 - 00:00:00
422.00000   40.00294   3             02.Jan 2023 - 00:00:00
422.50000   40.00360   3             02.Jan 2023 - 00:00:00
423.00000   40.00425   3             02.Jan 2023 - 00:00:00
423.50000   40.00491   3             02.Jan 2023 - 00:00:00
424.00000   40.00556   3             02.Jan 2023 - 00:00:00
424.50000   40.00622   3             02.Jan 2023 - 00:00:00
425.00000   40.00688   3             02.Jan 2023 - 00:00:00
425.50000   40.00754   3             02.Jan 2023 - 00:00:00
426.00000   40.00820   3             02.Jan 2023 - 00:00:00
426.50000   40.00886   3             02.Jan 2023 - 00:00:00
427.00000   40.00953   3             02.Jan 2023 - 00:00:00
427.50000   40.01019   3             02.Jan 2023 - 00:00:00
428.00000   40.01085   3             02.Jan 2023 - 00:00:00
428.50000   40.01152   3             02.Jan 2023 - 00:00:00
429.00000   40.01219   3             02.Jan 2023 - 00:00:00
429.50000   40.01286   3             02.Jan 2023 - 00:00:00
430.00000   40.01353   3             02.Jan 2023 - 00:00:00
430.50000   40.01420   3             02.Jan 2023 - 00:00:00
431.00000   40.01487   3             02.Jan 2023 - 00:00:00
431.50000   40.01554   3             02.Jan 2023 - 00:00:00
432.00000   40.01622   3             02.Jan 2023 - 00:00:00
432.50000   40.01690   3             02.Jan 2023 - 00:00:00
433.00000   40.01757   3             02.Jan 2023 - 00:00:00
433.50000   40.01825   3             02.Jan 2023 - 00:00:00
434.00000   40.01893   3             02.Jan 2023 - 00:00:00
434.50000   40.01961   3             02.Jan 2023 - 00:00:00
435.00000   40.02029   3             02.Jan 2023 - 00:00:00
435.50000   40.02098   3             02.Jan 2023 - 00:00:00
436.00000   40.02166   3             02.Jan 2023 - 00:00:00
436.50000   40.02235   3             02.Jan 2023 - 00:00:00
437.00000   40.02304   3             02.Jan 2023 - 00:00:00
437.50000   40.02373   3             02.Jan 2023 - 00:00:00
438.00000   40.02442   3             02.Jan 2023 - 00:00:00
438.50000   40.02511   3             02.Jan 2023 - 00:00:00
439.00000   40.02581   3             02.Jan 2023 - 00:00:00
439.50000   40.02650   3             02.Jan 2023 - 00:00:00
440.00000   40.02720   3             02.Jan 2023 - 00:00:00
440.50000   40.02789   3             02.Jan 2023 - 00:00:00
441.00000   40.02859   3             02.Jan 2023 - 00:00:00
441.50000   40.02929   3             02.Jan 2023 - 00:00:00
442.00000   40.02999   3             02.Jan 2023 - 00:00:00
442.50000   40.03070   3             02.Jan 2023 - 00:00:00
443.00000   40.03141   3             02.Jan 2023 - 00:00:00
443.50000   40.03211   3             02.Jan 2023 - 00:00:00
444.00000   40.03282   3             02.Jan 2023 - 00:00:00
444.50000   40.03353   3             02.Jan 2023 - 00:00:00
445.00000   40.03424   3             02.Jan 2023 - 00:00:00
445.50000   40.03495   3             02.Jan 2023 - 00:00:00
446.00000   40.03566   3             02.Jan 2023 - 00:00:00
446.50000   40.03638   3             02.Jan 2023 - 00:00:00
447.00000   40.03709   3             02.Jan 2023 - 00:00:00
447.50000   40.03781   3             02.Jan 2023 - 00:00:00
448.00000   40.03853   3             02.Jan 2023 - 00:00:00
448.50000   40.03925   3             02.Jan 2023 - 00:00:00
449.00000   40.03997   3             02.Jan 2023 - 00:00:00
449.50000   40.04070   3             02.Jan 2023 - 00:00:00
450.00000   40.04142   3             02.Jan 2023 - 00:00:00
450.50000   40.04215   3             02.Jan 2023 - 00:00:00
451.00000   40.04288   3             02.Jan 2023 - 00:00:00
451.50000   40.04361   3             02.Jan 2023 - 00:00:00
452.00000   40.04434   3             02.Jan 2023 - 00:00:00
452.50000   40.04507   3             02.Jan 2023 - 00:00:00
453.00000   40.04580   3             02.Jan 2023 - 00:00:00
453.50000   40.04654   3             02.Jan 2023 - 00:00:00
454.00000   40.04728   3             02.Jan 2023 - 00:00:00
454.50000   40.04801   3             02.Jan 2023 - 00:00:00
455.00000   40.04875   3             02.Jan 2023 - 00:00:00
455.50000   40.04949   3             02.Jan 2023 - 00:00:00
456.00000   40.05024   3             02.Jan 2023 - 00:00:00
456.50000   40.05098   3             02.Jan 2023 - 00:00:00
457.00000   40.05172   3             02.Jan 2023 - 00:00:00
457.50000   40.05247   3             02.Jan 2023 - 00:00:00
458.00000   40.05322   3             02.Jan 2023 - 00:00:00
458.50000   40.05397   3             02.Jan 2023 - 00:00:00
459.00000   40.05471   3             02.Jan 2023 - 00:00:00
459.50000   40.05547   3             02.Jan 2023 - 00:00:00
460.00000   40.05622   3             02.Jan 2023 - 00:00:00
460.50000   40.05698   3             02.Jan 2023 - 00:00:00
461.00000   40.05773   3             02.Jan 2023 - 00:00:00
461.50000   40.05849   3             02.Jan 2023 - 00:00:00
462.00000   40.05925   3             02.Jan 2023 - 00:00:00
462.50000   40.06001   3             02.Jan 2023 - 00:00:00
463.00000   40.06076   3             02.Jan 2023 - 00:00:00
463.50000   40.06153   3             02.Jan 2023 - 00:00:00
464.00000   40.06229   3             02.Jan 2023 - 00:00:00
464.50000   40.06306   3             02.Jan 2023 - 00:00:00
465.00000   40.06382   3             02.Jan 2023 - 00:00:00
465.50000   40.06459   3             02.Jan 2023 - 00:00:00
466.00000   40.06536   3             02.Jan 2023 - 00:00:00
466.50000   40.06613   3             02.Jan 2023 - 00:00:00
467.00000   40.06690   3             02.Jan 2023 - 00:00:00
467.50000   40.06767   3             02.Jan 2023 - 00:00:00
468.00000   40.06844   3             02.Jan 2023 - 00:00:00
468.50000   40.06922   3             02.Jan 2023 - 00:00:00
469.00000   40.07000   3             02.Jan 2023 - 00:00:00
469.50000   40.07077   3             02.Jan 2023 - 00:00:00
470.00000   40.07155   3             02.Jan 2023 - 00:00:00
470.50000   40.07233   3             02.Jan 2023 - 00:00:00
471.00000   40.07311   3             02.Jan 2023 - 00:00:00
471.50000   40.07389   3             02.Jan 2023 - 00:00:00
472.00000   40.07467   3             02.Jan 2023 - 00:00:00
472.50000   40.07545   3             02.Jan 2023 - 00:00:00
473.00000   40.07624   3             02.Jan 2023 - 00:00:00
473.50000   40.07702   3             02.Jan 2023 - 00:00:00
474.00000   40.07781   3             02.Jan 2023 - 00:00:00
474.50000   40.07860   3             02.Jan 2023 - 00:00:00
475.00000   40.07939   3             02.Jan 2023 - 00:00:00
475.50000   40.08017   3             02.Jan 2023 - 00:00:00
476.00000   40.08097   3             02.Jan 2023 - 00:00:00
476.50000   40.08176   3             02.Jan 2023 - 00:00:00
477.00000   40.08255   3             02.Jan 2023 - 00:00:00
477.50000   40.08334   3             02.Jan 2023 - 00:00:00
478.00000   40.08414   3             02.Jan 2023 - 00:00:00
478.50000   40.08493   3             02.Jan 2023 - 00:00:00
479.00000   40.08572   3             02.Jan 2023 - 00:00:00
479.50000   40.08652   3             02.Jan 2023 - 00:00:00
480.00000   40.08732   3             02.Jan 2023 - 00:00:00
480.50000   40.08812   3             02.Jan 2023 - 00:00:00
481.00000   40.08892   3             02.Jan 2023 - 00:00:00
481.50000   40.08971   3             02.Jan 2023 - 00:00:00
482.00000   40.09052   3             02.Jan 2023 - 00:00:00
482.50000   40.09132   3             02.Jan 2023 - 00:00:00
483.00000   40.09212   3             02.Jan 2023 - 00:00:00
483.50000   40.09292   3             02.Jan 2023 - 00:00:00
484.00000   40.09372   3             02.Jan 2023 - 00:00:00
484.50000   40.09452   3             02.Jan 2023 - 00:00:00
485.00000   40.09533   3             02.Jan 2023 - 00:00:00
485.50000   40.09613   3             02.Jan 2023 - 00:00:00
486.00000   40.09694   3             02.Jan 2023 - 00:00:00
486.50000   40.09774   3             02.Jan 2023 - 00:00:00
487.00000   40.09855   3             02.Jan 2023 - 00:00:00
487.50000   40.09936   3             02.Jan 2023 - 00:00:00
488.00000   40.10016   3             02.Jan 2023 - 00:00:00
488.50000   40.10097   3             02.Jan 2023 - 00:00:00
489.00000   40.10178   3             02.Jan 2023 - 00:00:00
489.50000   40.10259   3             02.Jan 2023 - 00:00:00
490.00000   40.10340   3             02.Jan 2023 - 00:00:00
490.50000   40.10421   3             02.Jan 2023 - 00:00:00
491.00000   40.10501   3             02.Jan 2023 - 00:00:00
491.50000   40.10582   3             02.Jan 2023 - 00:00:00
492.00000   40.10664   3             02.Jan 2023 - 00:00:00
492.50000   40.10744   3             02.Jan 2023 - 00:00:00
493.00000   40.10826   3             02.Jan 2023 - 00:00:00
493.50000   40.10907   3             02.Jan 2023 - 00:00:00
494.00000   40.10988   3             02.Jan 2023 - 00:00:00
494.50000   40.11069   3             02.Jan 2023 - 00:00:00
495.00000   40.11150   3             02.Jan 2023 - 00:00:00
495.50000   40.11231   3             02.Jan 2023 - 00:00:00
496.00000   40.11312   3             02.Jan 2023 - 00:00:00
496.50000   40.11394   3             02.Jan 2023 - 00:00:00
497.00000   40.11475   3             02.Jan 2023 - 00:00:00
497.50000   40.11556   3             02.Jan 2023 - 00:00:00
498.00000   40.11637   3             02.Jan 2023 - 00:00:00
498.50000   40.11718   3             02.Jan 2023 - 00:00:00
499.00000   40.11800   3             02.Jan 2023 - 00:00:00
499.50000   40.11881   3             02.Jan 2023 - 00:00:00
400.00000   39.97167   4             02.Jan 2027 - 00:00:00
400.50000   39.97239   4             02.Jan 2027 - 00:00:00
401.00000   39.97311   4             02.Jan 2027 - 00:00:00
401.50000   39.97382   4             02.Jan 2027 - 00:00:00
402.00000   39.97454   4             02.Jan 2027 - 00:00:00
402.50000   39.97526   4             02.Jan 2027 - 00:00:00
403.00000   39.97598   4             02.Jan 2027 - 00:00:00
403.50000   39.97669   4             02.Jan 2027 - 00:00:00
404.00000   39.97741   4             02.Jan 2027 - 00:00:00
404.50000   39.97813   4             02.Jan 2027 - 00:00:00
405.00000   39.97885   4             02.Jan 2027 - 00:00:00
405.50000   39.97956   4             02.Jan 2027 - 00:00:00
406.00000   39.98028   4             02.Jan 2027 - 00:00:00
406.50000   39.98100   4             02.Jan 2027 - 00:00:00
407.00000   39.98172   4             02.Jan 2027 - 00:00:00
407.50000   39.98244   4             02.Jan 2027 - 00:00:00
408.00000   39.98315   4             02.Jan 2027 - 00:00:00
408.50000   39.98387   4             02.Jan 2027 - 00:00:00
409.00000   39.98459   4             02.Jan 2027 - 00:00:00
409.50000   39.98531   4             02.Jan 2027 - 00:00:00
410.00000   39.98602   4             02.Jan 2027 - 00:00:00
410.50000   39.98674   4             02.Jan 2027 - 00:00:00
411.00000   39.98746   4             02.Jan 2027 - 00:00:00
411.50000   39.98818   4             02.Jan 2027 - 00:00:00
412.00000   39.98890   4             02.Jan 2027 - 00:00:00
412.50000   39.98961   4             02.Jan 2027 - 00:00:00
413.00000   39.99033   4             02.Jan 2027 - 00:00:00
413.50000   39.99105   4             02.Jan 2027 - 00:00:00
414.00000   39.99177   4             02.Jan 2027 - 00:00:00
414.50000   39.99249   4             02.Jan 2027 - 00:00:00
415.00000   39.99320   4             02.Jan 2027 - 00:00:00
415.50000   39.99392   4             02.Jan 2027 - 00:00:00
416.00000   39.99464   4             02.Jan 2027 - 00:00:00
416.50000   39.99536   4             02.Jan 2027 - 00:00:00
417.00000   39.99607   4             02.Jan 2027 - 00:00:00
417.50000   39.99679   4             02.Jan 2027 - 00:00:00
418.00000   39.99751   4             02.Jan 2027 - 00:00:00
418.50000   39.99823   4             02.Jan 2027 - 00:00:00
419.00000   39.99895   4             02.Jan 2027 - 00:00:00
419.50000   39.99966   4             02.Jan 2027 - 00:00:00
420.00000   40.00039   4             02.Jan 2027 - 00:00:00
420.50000   40.00110   4             02.Jan 2027 - 00:00:00
421.00000   40.00182   4             02.Jan 2027 - 00:00:00
421.50000   40.00254   4             02.Jan 2027 - 00:00:00
422.00000   40.00326   4             02.Jan 2027 - 00:00:00
422.50000   40.00397   4             02.Jan 2027 - 00:00:00
423.00000   40.00469   4             02.Jan 2027 - 00:00:00
423.50000   40.00541   4             02.Jan 2027 - 00:00:00
424.00000   40.00613   4             02.Jan 2027 - 00:00:00
424.50000   40.00685   4             02.Jan 2027 - 00:00:00
425.00000   40.00757   4             02.Jan 2027 - 00:00:00
425.50000   40.00829   4             02.Jan 2027 - 00:00:00
426.00000   40.00900   4             02.Jan 2027 - 00:00:00
426.50000   40.00972   4             02.Jan 2027 - 00:00:00
427.00000   40.01044   4             02.Jan 2027 - 00:00:00
427.50000   40.01116   4             02.Jan 2027 - 00:00:00
428.00000   40.01188   4             02.Jan 2027 - 00:00:00
428.50000   40.01260   4             02.Jan 2027 - 00:00:00
429.00000   40.01331   4             02.Jan 2027 - 00:00:00
429.50000   40.01403   4             02.Jan 2027 - 00:00:00
430.00000   40.01475   4             02.Jan 2027 - 00:00:00
430.50000   40.01547   4             02.Jan 2027 - 00:00:00
431.00000   40.01619   4             02.Jan 2027 - 00:00:00
431.50000   40.01691   4             02.Jan 2027 - 00:00:00
432.00000   40.01762   4             02.Jan 2027 - 00:00:00
432.50000   40.01834   4             02.Jan 2027 - 00:00:00
433.00000   40.01906   4             02.Jan 2027 - 00:00:00
433.50000   40.01978   4             02.Jan 2027 - 00:00:00
434.00000   40.02050   4             02.Jan 2027 - 00:00:00
434.50000   40.02122   4             02.Jan 2027 - 00:00:00
435.00000   40.02194   4             02.Jan 2027 - 00:00:00
435.50000   40.02266   4             02.Jan 2027 - 00:00:00
436.00000   40.02338   4             02.Jan 2027 - 00:00:00
436.50000   40.02409   4             02.Jan 2027 - 00:00:00
437.00000   40.02481   4             02.Jan 2027 - 00:00:00
437.50000   40.02553   4             02.Jan 2027 - 00:00:00
438.00000   40.02625   4             02.Jan 2027 - 00:00:00
438.50000   40.02697   4             02.Jan 2027 - 00:00:00
439.00000   40.02769   4             02.Jan 2027 - 00:00:00
439.50000   40.02841   4             02.Jan 2027 - 00:00:00
440.00000   40.02913   4             02.Jan 2027 - 00:00:00
440.50000   40.02985   4             02.Jan 2027 - 00:00:00
441.00000   40.03056   4             02.Jan 2027 - 00:00:00
441.50000   40.03128   4             02.Jan 2027 - 00:00:00
442.00000   40.03200   4             02.Jan 2027 - 00:00:00
442.50000   40.03272   4             02.Jan 2027 - 00:00:00
443.00000   40.03344   4             02.Jan 2027 - 00:00:00
443.50000   40.03416   4             02.Jan 2027 - 00:00:00
444.00000   40.03488   4             02.Jan 2027 - 00:00:00
444.50000   40.03560   4             02.Jan 2027 - 00:00:00
445.00000   40.03632   4             02.Jan 2027 - 00:00:00
445.50000   40.03704   4             02.Jan 2027 - 00:00:00
446.00000   40.03775   4             02.Jan 2027 - 00:00:00
446.50000   40.03848   4             02.Jan 2027 - 00:00:00
447.00000   40.03919   4             02.Jan 2027 - 00:00:00
447.50000   40.03991   4             02.Jan 2027 - 00:00:00
448.00000   40.04063   4             02.Jan 2027 - 00:00:00
448.50000   40.04135   4             02.Jan 2027 - 00:00:00
449.00000   40.04207   4             02.Jan 2027 - 00:00:00
449.50000   40.04279   4             02.Jan 2027 - 00:00:00
450.00000   40.04351   4             02.Jan 2027 - 00:00:00
450.50000   40.04423   4             02.Jan 2027 - 00:00:00
451.00000   40.04495   4             02.Jan 2027 - 00:00:00
451.50000   40.04567   4             02.Jan 2027 - 00:00:00
452.00000   40.04639   4             02.Jan 2027 - 00:00:00
452.50000   40.04711   4             02.Jan 2027 - 00:00:00
453.00000   40.04783   4             02.Jan 2027 - 00:00:00
453.50000   40.04855   4             02.Jan 2027 - 00:00:00
454.00000   40.04927   4             02.Jan 2027 - 00:00:00
454.50000   40.04998   4             02.Jan 2027 - 00:00:00
455.00000   40.05070   4             02.Jan 2027 - 00:00:00
455.50000   40.05143   4             02.Jan 2027 - 00:00:00
456.00000   40.05214   4             02.Jan 2027 - 00:00:00
456.50000   40.05286   4             02.Jan 2027 - 00:00:00
457.00000   40.05359   4             02.Jan 2027 - 00:00:00
457.50000   40.05430   4             02.Jan 2027 - 00:00:00
458.00000   40.05502   4             02.Jan 2027 - 00:00:00
458.50000   40.05574   4             02.Jan 2027 - 00:00:00
459.00000   40.05646   4             02.Jan 2027 - 00:00:00
459.50000   40.05718   4             02.Jan 2027 - 00:00:00
460.00000   40.05790   4             02.Jan 2027 - 00:00:00
460.50000   40.05862   4             02.Jan 2027 - 00:00:00
461.00000   40.05934   4             02.Jan 2027 - 00:00:00
461.50000   40.06006   4             02.Jan 2027 - 00:00:00
462.00000   40.06078   4             02.Jan 2027 - 00:00:00
462.50000   40.06150   4             02.Jan 2027 - 00:00:00
463.00000   40.06222   4             02.Jan 2027 - 00:00:00
463.50000   40.06294   4             02.Jan 2027 - 00:00:00
464.00000   40.06366   4             02.Jan 2027 - 00:00:00
464.50000   40.06438   4             02.Jan 2027 - 00:00:00
465.00000   40.06510   4             02.Jan 2027 - 00:00:00
465.50000   40.06582   4             02.Jan 2027 - 00:00:00
466.00000   40.06654   4             02.Jan 2027 - 00:00:00
466.50000   40.06726   4             02.Jan 2027 - 00:00:00
467.00000   40.06798   4             02.Jan 2027 - 00:00:00
467.50000   40.06870   4             02.Jan 2027 - 00:00:00
468.00000   40.06942   4             02.Jan 2027 - 00:00:00
468.50000   40.07014   4             02.Jan 2027 - 00:00:00
469.00000   40.07086   4             02.Jan 2027 - 00:00:00
469.50000   40.07158   4             02.Jan 2027 - 00:00:00
470.00000   40.07230   4             02.Jan 2027 - 00:00:00
470.50000   40.07302   4             02.Jan 2027 - 00:00:00
471.00000   40.07374   4             02.Jan 2027 - 00:00:00
471.50000   40.07446   4             02.Jan 2027 - 00:00:00
472.00000   40.07518   4             02.Jan 2027 - 00:00:00
472.50000   40.07590   4             02.Jan 2027 - 00:00:00
473.00000   40.07663   4             02.Jan 2027 - 00:00:00
473.50000   40.07735   4             02.Jan 2027 - 00:00:00
474.00000   40.07806   4             02.Jan 2027 - 00:00:00
474.50000   40.07878   4             02.Jan 2027 - 00:00:00
475.00000   40.07951   4             02.Jan 2027 - 00:00:00
475.50000   40.08023   4             02.Jan 2027 - 00:00:00
476.00000   40.08095   4             02.Jan 2027 - 00:00:00
476.50000   40.08167   4             02.Jan 2027 - 00:00:00
477.00000   40.08239   4             02.Jan 2027 - 00:00:00
477.50000   40.08311   4             02.Jan 2027 - 00:00:00
478.00000   40.08383   4             02.Jan 2027 - 00:00:00
478.50000   40.08455   4             02.Jan 2027 - 00:00:00
